id,title,description,price,image_url,country,location,category,instruction,input,response,attractions,best_time,halal_info,budget_level,suggested_days,tags
176,"Astana, Kazakhstan - Tour Package",Astana in Kazakhstan is known for Big Almaty Lake and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Astana,Destination,"Provide a short description of Astana, Kazakhstan.",,Astana in Kazakhstan is known for Big Almaty Lake and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,Aksu-Zhabagly; Bayterek Tower; Charyn Canyon,May–September,halal available,budget,2,"food, adventure, luxury"
177,"Almaty, Kazakhstan - Tour Package","Yes, Almaty has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Q&A,"Are there halal restaurants in Almaty, Kazakhstan?",,"Yes, Almaty has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",Big Almaty Lake; Bayterek Tower; Medeu Skating Rink,May–September,halal available,luxury,5,"history, food, halal"
178,"Osh, Kyrgyzstan - Tour Package","Top attractions in Kyrgyzstan include Son-Kul Lake, Burana Tower, Ala-Too Square.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,"Suggest top places to visit in Osh, Kyrgyzstan.",,"Top attractions in Kyrgyzstan include Son-Kul Lake, Burana Tower, Ala-Too Square.",Son-Kul Lake; Burana Tower; Fairy Tale Canyon,June–September,halal available,mid-range,3,"adventure, nature, budget"
179,"Khujand, Tajikistan - Tour Package",Khujand in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khujand,Destination,"Provide a short description of Khujand, Tajikistan.",,Khujand in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,Rudaki Park; Ancient Penjikent; Fann Mountains,May–September,halal available,budget,10,"adventure, halal, family"
180,"Shakhrisabz, Uzbekistan - Tour Package","Shakhrisabz in Uzbekistan is known for Ark Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov...",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Destination,"Provide a short description of Shakhrisabz, Uzbekistan.",,"Shakhrisabz in Uzbekistan is known for Ark Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",Shah-i-Zinda; Registan; Itchan Kala,"April–June, September–October",halal available,luxury,2,"food, nature, luxury"
181,"Dashoguz, Turkmenistan - Tour Package","Yes, Dashoguz has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Q&A,"Are there halal restaurants in Dashoguz, Turkmenistan?",,"Yes, Dashoguz has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",Yangykala Canyon; Kunya-Urgench; Darvaza Gas Crater,"April–June, September–October",halal available,mid-range,10,"history, adventure, nature"
182,"Dashoguz, Turkmenistan - Tour Package","Dashoguz in Turkmenistan is known for Darvaza Gas Crater and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods:...",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Destination,"Provide a short description of Dashoguz, Turkmenistan.",,"Dashoguz in Turkmenistan is known for Darvaza Gas Crater and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Kunya-Urgench; Nisa Fortress; Yangykala Canyon,"April–June, September–October",halal available,mid-range,10,"history, halal, nature"
183,"Ashgabat, Turkmenistan - Tour Package",Day 1: Explore the city highlights in Ashgabat. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on inter...,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,"Recommend a 3-day itinerary for Ashgabat, Turkmenistan.",,Day 1: Explore the city highlights in Ashgabat. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Darvaza Gas Crater; Yangykala Canyon; Kunya-Urgench,"April–June, September–October",limited halal options,mid-range,1,"family, adventure, nature"
184,"Karaganda, Kazakhstan - Tour Package","You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Karaganda,Q&A,How to get from the airport to the city center in Karaganda?,,"You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",Big Almaty Lake; Aksu-Zhabagly; Medeu Skating Rink,May–September,halal available,luxury,7,"food, halal, luxury"
185,"Samarkand, Uzbekistan - Tour Package",Suggest budget-friendly destinations and tips in Uzbekistan.,800,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Uzbekistan.,Shah-i-Zinda; Gur-e-Amir; Ark Fortress,"April–June, September–October",limited halal options,budget,10,"history, food, adventure"
186,"Dashoguz, Turkmenistan - Tour Package","Dashoguz in Turkmenistan is known for Ruins of Merv and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Ichl...",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Destination,"Provide a short description of Dashoguz, Turkmenistan.",,"Dashoguz in Turkmenistan is known for Ruins of Merv and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Ichlekli.",Kunya-Urgench; Nisa Fortress; Darvaza Gas Crater,"April–June, September–October",halal available,luxury,10,"nature, history, halal"
187,"Panjakent, Tajikistan - Tour Package","Great! Do you prefer culture, nature, or adventure?",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Conversation,"Hi, I want to plan a trip to Tajikistan.",,"Great! Do you prefer culture, nature, or adventure?",Pamir Mountains; Ancient Penjikent; Iskanderkul,May–September,halal available,budget,4,"history, nature, halal"
188,"Khiva, Uzbekistan - Tour Package","Khiva in Uzbekistan is known for Shah-i-Zinda and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",800,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Khiva,Destination,"Provide a short description of Khiva, Uzbekistan.",,"Khiva in Uzbekistan is known for Shah-i-Zinda and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",Registan; Gur-e-Amir; Ark Fortress,"April–June, September–October",limited halal options,budget,10,"halal, family, budget"
189,"Osh, Kyrgyzstan - Tour Package",The best time to visit Kyrgyzstan is June–September.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,What is the best time to visit Kyrgyzstan?,,The best time to visit Kyrgyzstan is June–September.,Fairy Tale Canyon; Issyk-Kul Lake; Son-Kul Lake,June–September,halal available,budget,5,"food, halal, budget"
190,"Panjakent, Tajikistan - Tour Package",Panjakent in Tajikistan is known for Fann Mountains and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Destination,"Provide a short description of Panjakent, Tajikistan.",,Panjakent in Tajikistan is known for Fann Mountains and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Rudaki Park; Fann Mountains; Ancient Penjikent,May–September,halal available,budget,3,"budget, nature, family"
191,"Khujand, Tajikistan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khujand,Conversation,I am looking for halal food in Khujand.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Pamir Mountains; Rudaki Park; Iskanderkul,May–September,halal available,mid-range,5,"food, adventure, nature"
192,"Osh, Kyrgyzstan - Tour Package","Top attractions in Kyrgyzstan include Son-Kul Lake, Burana Tower, Ala-Too Square.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,"Suggest top places to visit in Osh, Kyrgyzstan.",,"Top attractions in Kyrgyzstan include Son-Kul Lake, Burana Tower, Ala-Too Square.",Fairy Tale Canyon; Issyk-Kul Lake; Ala-Too Square,June–September,halal available,luxury,5,"history, budget, luxury"
193,"Aktau, Kazakhstan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Aktau,Conversation,"I'm on a tight budget, any cheap places to stay in Aktau?",,I will suggest budget guesthouses and hostels near major attractions.,Medeu Skating Rink; Big Almaty Lake; Charyn Canyon,May–September,halal available,mid-range,3,"history, nature, budget"
194,"Khiva, Uzbekistan - Tour Package","Recommend outdoor, nature-focused destinations in Uzbekistan.",1500,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Khiva,User_Preference,I prefer mountains and hiking.,,"Recommend outdoor, nature-focused destinations in Uzbekistan.",Itchan Kala; Gur-e-Amir; Ark Fortress,"April–June, September–October",halal available,mid-range,4,"luxury, family, halal"
195,"Karakol, Kyrgyzstan - Tour Package",Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Kyrgyzstan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Q&A,How do I get a visa for Kyrgyzstan (if needed)?,,Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Kyrgyzstan.,Son-Kul Lake; Fairy Tale Canyon; Ala-Too Square,June–September,halal available,luxury,4,"halal, nature, food"
196,"Naryn, Kyrgyzstan - Tour Package","Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Naryn,Q&A,"Suggest budget accommodation options in Naryn, Kyrgyzstan.",,"Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",Issyk-Kul Lake; Fairy Tale Canyon; Ala-Too Square,June–September,halal available,luxury,5,"budget, food, nature"
197,"Shymkent, Kazakhstan - Tour Package","Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Q&A,What cultural etiquette should I know before visiting Kazakhstan?,,"Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",Medeu Skating Rink; Big Almaty Lake; Bayterek Tower,May–September,halal available,luxury,3,"family, budget, adventure"
198,"Istaravshan, Tajikistan - Tour Package",You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Q&A,Which mosque or prayer facilities are near Istaravshan's main attractions?,,You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,Fann Mountains; Pamir Mountains; Iskanderkul,May–September,halal available,mid-range,2,"history, family, luxury"
199,"Tashkent, Uzbekistan - Tour Package",Sure — how many family members and ages?,800,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,Conversation,Can you help me plan a family trip to Tashkent?,,Sure — how many family members and ages?,Gur-e-Amir; Shah-i-Zinda; Registan,"April–June, September–October",halal available,budget,2,"luxury, food, history"
200,"Balkanabat, Turkmenistan - Tour Package",Suggest budget-friendly destinations and tips in Turkmenistan.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Turkmenistan.,Darvaza Gas Crater; Yangykala Canyon; Nisa Fortress,"April–June, September–October",halal available,budget,1,"family, luxury, food"
201,"Shakhrisabz, Uzbekistan - Tour Package",Sure — how many family members and ages?,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Conversation,Can you help me plan a family trip to Shakhrisabz?,,Sure — how many family members and ages?,Gur-e-Amir; Registan; Itchan Kala,"April–June, September–October",halal available,budget,2,"family, budget, food"
202,"Naryn, Kyrgyzstan - Tour Package",Kyrgyzstan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Naryn,Q&A,Is Kyrgyzstan safe for solo female travelers?,,Kyrgyzstan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,Son-Kul Lake; Issyk-Kul Lake; Burana Tower,June–September,halal available,luxury,10,"nature, halal, budget"
